Date,Provider Parent Code,Provider Parent Name,Provider Code,Provider Name,Waiting List,Unknown Clock Start,Waits Over 18 Weeks,Waits Over 52 Weeks,Waits Over 65 Weeks,Waits Over 78 Weeks,Waits Over 104 Weeks
2024-04-01,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,57103,0,23863,2696,373,25,0
2024-04-01,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,B4N1U,SPAMEDICA ROMFORD,300,0,1,0,0,0,0
2024-04-01,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,NT314,SPIRE LONDON EAST,1990,0,622,14,1,0,0
2024-04-01,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,NT422,LONDON INDEPENDENT HOSPITAL,5435,0,2141,129,18,5,1
2024-04-01,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,NTP15,PRACTICE PLUS GROUP HOSPITAL - ILFORD,5944,0,2677,247,46,8,0
2024-04-01,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,R1H,BARTS HEALTH NHS TRUST,122425,0,56504,6475,1629,191,0
2024-04-01,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",66375,0,25114,1843,243,23,2
2024-04-01,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,32834,0,9467,128,6,0,0
2024-04-01,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,V8N5R,SPAMEDICA DALSTON,75,0,0,0,0,0,0
2024-04-01,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,AY1,MEDEFER,2138,0,726,166,59,16,0
2024-04-01,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,DX1,THE NEW FOSCOTE HOSPITAL LTD,220,0,14,1,1,1,0
2024-04-01,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,G3Q3Z,NUFFIELD HEALTH HIGHGATE HOSPITAL,829,0,111,0,0,0,0
2024-04-01,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,NT416,HENDON HOSPITAL,875,0,249,36,14,1,0
2024-04-01,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,NT421,KINGS OAK HOSPITAL,1524,0,284,2,1,1,0
2024-04-01,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,NT451,CAVELL HOSPITAL,1487,0,191,1,1,1,1
2024-04-01,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,105264,0,44946,5387,1379,77,4
2024-04-01,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,24229,0,7478,257,55,9,0
2024-04-01,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,RKE,WHITTINGTON HEALTH NHS TRUST,19816,0,6536,452,68,9,0
2024-04-01,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,8003,0,2622,371,173,86,12
2024-04-01,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,RP6,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,35800,0,5380,5,1,1,0
2024-04-01,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,72406,0,29414,1671,120,8,0
2024-04-01,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,RV3,CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST,1616,0,719,13,1,1,0
2024-04-01,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,B5M7B,NEWMEDICA - NORWICH,537,0,11,0,0,0,0
2024-04-01,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,DFQ,NORWICH & NORFOLK SURGICAL LTD (N2S),953,0,227,0,0,0,0
2024-04-01,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,M3R0W,SPAMEDICA NORWICH,134,0,0,0,0,0,0
2024-04-01,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,NT318,SPIRE NORWICH HOSPITAL,209,0,0,0,0,0,0
2024-04-01,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",26372,0,10698,475,15,4,0
2024-04-01,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,31668,0,16857,3383,1134,166,0
2024-04-01,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,85267,0,41435,6558,1922,363,1
2024-04-01,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,NPG15,SPAMEDICA NEWCASTLE-UNDER-LYME,152,0,0,0,0,0,0
2024-04-01,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,NT230,"NUFFIELD HEALTH, NORTH STAFFORDSHIRE HOSPITAL",971,0,371,38,5,0,0
2024-04-01,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,NT321,SPIRE LITTLE ASTON HOSPITAL,1535,0,376,4,0,0,0
2024-04-01,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,NVC0I,BEACON PARK HOSPITAL,1666,0,420,7,1,0,0
2024-04-01,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,NVC17,ROWLEY HALL HOSPITAL,2915,0,933,9,1,1,0
2024-04-01,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,79092,0,37488,5034,866,33,3
2024-04-01,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,RRE,MIDLANDS PARTNERSHIP NHS FOUNDATION TRUST,7059,0,272,0,0,0,0
2024-04-01,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,NT345,SPIRE CLARE PARK HOSPITAL,310,0,60,3,0,0,0
2024-04-01,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,NT428,PRINCESS MARGARET HOSPITAL,84,0,10,0,0,0,0
2024-04-01,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,83708,0,43366,4659,357,19,0
2024-04-01,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,RWX,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,254,0,1,0,0,0,0
2024-04-01,QNX,NHS SUSSEX INTEGRATED CARE BOARD,AJX,SUSSEX MSK PARTNERSHIP 2,7418,0,1429,58,11,0,0
2024-04-01,QNX,NHS SUSSEX INTEGRATED CARE BOARD,D5P5H,SPAMEDICA BEXHILL,239,0,0,0,0,0,0
2024-04-01,QNX,NHS SUSSEX INTEGRATED CARE BOARD,I9A4A,SPAMEDICA BRIGHTON,186,0,0,0,0,0,0
2024-04-01,QNX,NHS SUSSEX INTEGRATED CARE BOARD,NT205,"NUFFIELD HEALTH, BRIGHTON HOSPITAL",316,0,189,33,8,4,0
2024-04-01,QNX,NHS SUSSEX INTEGRATED CARE BOARD,NT212,"NUFFIELD HEALTH, CHICHESTER HOSPITAL",536,0,285,9,1,1,0
2024-04-01,QNX,NHS SUSSEX INTEGRATED CARE BOARD,NT218,"NUFFIELD HEALTH, HAYWARDS HEATH HOSPITAL",60,0,35,3,1,1,0
2024-04-01,QNX,NHS SUSSEX INTEGRATED CARE BOARD,NT364,SPIRE MONTEFIORE HOSPITAL,479,0,237,3,0,0,0
2024-04-01,QNX,NHS SUSSEX INTEGRATED CARE BOARD,NT417,GORING HALL HOSPITAL,1121,0,404,7,2,0,0
2024-04-01,QNX,NHS SUSSEX INTEGRATED CARE BOARD,NWX,HERE,14659,0,5910,454,100,18,0
2024-04-01,QNX,NHS SUSSEX INTEGRATED CARE BOARD,NXM01,THE HORDER CENTRE - ST JOHNS ROAD,275,0,62,0,0,0,0
2024-04-01,QNX,NHS SUSSEX INTEGRATED CARE BOARD,NYG,SUSSEX COMMUNITY DERMATOLOGY SERVICE,12264,0,1021,2,0,0,0
2024-04-01,QNX,NHS SUSSEX INTEGRATED CARE BOARD,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,5546,0,1931,0,0,0,0
2024-04-01,QNX,NHS SUSSEX INTEGRATED CARE BOARD,RPC,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,17965,0,7107,437,45,5,0
2024-04-01,QNX,NHS SUSSEX INTEGRATED CARE BOARD,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,53721,0,23528,1568,56,0,0
2024-04-01,QNX,NHS SUSSEX INTEGRATED CARE BOARD,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,142917,0,81291,16480,4374,476,4
2024-04-01,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",AHP,ST MICHAEL'S CLINIC LIMITED,1683,0,498,18,5,1,0
2024-04-01,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",NT235,"NUFFIELD HEALTH, SHREWSBURY HOSPITAL",252,0,122,17,4,0,0
2024-04-01,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",P5Y6K,NEWMEDICA - SHREWSBURY,315,0,1,0,0,0,0
2024-04-01,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,12624,0,6287,157,0,0,0
2024-04-01,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",R3I5E,NEWMEDICA -TELFORD,6,0,0,0,0,0,0
2024-04-01,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",RL1,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,23375,0,12341,2444,854,314,84
2024-04-01,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,41406,0,20378,3210,708,0,0
2024-04-01,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",V5F1D,SPAMEDICA TELFORD,99,0,0,0,0,0,0
2024-04-01,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,DXV,OMNES HEALTHCARE LTD,7608,0,1279,43,6,0,0
2024-04-01,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,NLE01,LANCASTER HOUSE CONSULTING DIAGNOSTICS SURGICAL LTD HQ,534,0,4,0,0,0,0
2024-04-01,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,NN5,MANCHESTER SURGICAL SERVICES LTD,745,0,258,25,2,0,0
2024-04-01,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,NPG01,SPAMEDICA MANCHESTER,127,0,2,0,0,0,0
2024-04-01,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,NPG08,SPAMEDICA BOLTON,264,0,0,0,0,0,0
2024-04-01,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,NRP,BEACON MEDICAL SERVICES GROUP LIMITED,492,0,31,0,0,0,0
2024-04-01,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,NT327,SPIRE MANCHESTER HOSPITAL,617,0,169,14,1,0,0
2024-04-01,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,NT401,ALEXANDRA HOSPITAL,541,0,78,0,0,0,0
2024-04-01,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,NT404,BEAUMONT HOSPITAL,3219,0,1309,36,3,0,0
2024-04-01,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,NT420,HIGHFIELD HOSPITAL,1315,0,587,37,2,1,0
2024-04-01,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,NTPAE,PRACTICE PLUS GROUP OPHTHALMOLOGY - NORTH WEST,893,0,40,5,4,0,0
2024-04-01,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,NVC12,OAKLANDS HOSPITAL,7387,0,3646,481,53,7,0
2024-04-01,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,O1P6X,SPAMEDICA OLDHAM,120,0,0,0,0,0,0
2024-04-01,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,189907,0,98778,12738,828,15,0
2024-04-01,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,RBV,THE CHRISTIE NHS FOUNDATION TRUST,2444,0,71,0,0,0,0
2024-04-01,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,145650,0,69415,7482,696,34,0
2024-04-01,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,RMC,BOLTON NHS FOUNDATION TRUST,44307,0,22331,3358,677,22,0
2024-04-01,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,21197,0,8408,480,0,0,0
2024-04-01,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",54693,0,23999,2582,268,22,0
2024-04-01,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,RWJ,STOCKPORT NHS FOUNDATION TRUST,38552,0,18956,2633,572,5,0
2024-04-01,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,ACG12,NEWMEDICA COMMUNITY OPHTHALMOLOGY - NORTH EAST LINCOLNSHIRE - GRIMSBY,330,0,25,2,0,0,0
2024-04-01,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,ACG22,NEWMEDICA - BRIGG - RIVERSIDE SURGERY,306,0,28,1,0,0,0
2024-04-01,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,NL3,CARE PLUS GROUP,219,0,46,14,4,0,0
2024-04-01,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,NPG18,SPAMEDICA HULL,104,0,1,0,0,0,0
2024-04-01,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,NQTH0,HCRG CARE EAST RIDING LLP,3102,0,734,29,9,1,1
2024-04-01,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,NT245,"NUFFIELD HEALTH, YORK HOSPITAL",509,0,184,21,9,4,0
2024-04-01,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,3137,0,167,0,0,0,0
2024-04-01,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,NT447,DUCHY HOSPITAL,438,0,116,5,0,0,0
2024-04-01,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,NTE02,ST HUGH'S HOSPITAL,1725,0,406,51,6,4,4
2024-04-01,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,NVC28,CLIFTON PARK HOSPITAL,1739,0,546,9,4,0,0
2024-04-01,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,45556,0,21342,1818,167,0,0
2024-04-01,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,22829,0,7624,432,1,0,0
2024-04-01,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,46547,0,18082,778,29,0,0
2024-04-01,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,74980,0,30397,1850,45,10,0
2024-04-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",ACG39,NEWMEDICA - SWINDON,309,0,9,0,0,0,0
2024-04-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",DFY01,COTSWOLDS SURGICAL PARTNERS,224,0,2,0,0,0,0
2024-04-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",G3Z1Q,SULIS HOSPITAL BATH (FOXCOTE AVENUE),3542,0,1180,60,3,0,0
2024-04-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",NQT5K,ST MARTINS HOSPITAL,854,0,15,0,0,0,0
2024-04-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",NT402,BATH CLINIC,551,0,154,2,1,1,0
2024-04-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",NT430,RIDGEWAY HOSPITAL,855,0,266,6,3,2,0
2024-04-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",NTPH3,PRACTICE PLUS GROUP SURGICAL CENTRE - DEVIZES,2210,0,298,1,0,0,0
2024-04-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",NVC09,NEW HALL HOSPITAL,3641,0,1120,10,1,0,0
2024-04-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",NXP,INDEPENDENT HEALTH GROUP,977,0,11,0,0,0,0
2024-04-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,34921,0,12079,650,33,0,0
2024-04-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,39654,0,18451,1859,175,3,0
2024-04-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",RNZ,SALISBURY NHS FOUNDATION TRUST,28050,0,12735,1139,130,0,0
2024-04-01,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,K8I4X,GLENDON WOOD HOSPITAL,1545,0,370,23,1,0,0
2024-04-01,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,M4C5R,NEWMEDICA - NORTHAMPTON,729,0,25,1,0,0,0
2024-04-01,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,NT441,THREE SHIRES HOSPITAL,2822,0,922,9,1,0,0
2024-04-01,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,NVC23,WOODLAND HOSPITAL,5138,0,2067,116,17,0,0
2024-04-01,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,27631,0,10653,378,7,0,0
2024-04-01,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,42355,0,15556,1587,286,1,0
2024-04-01,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,A0C5S,SPAMEDICA GLOUCESTER,61,0,0,0,0,0,0
2024-04-01,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,AAH,TETBURY HOSPITAL TRUST LTD,325,0,20,1,0,0,0
2024-04-01,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,ACG13,NEWMEDICA - GLOUCESTER (ASPEN MEDICAL CENTRE),212,0,12,0,0,0,0
2024-04-01,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,L0D9W,NEWMEDICA - GLOUCESTER (BRIGHOUSE COURT),1035,0,28,0,0,0,0
2024-04-01,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,NT211,"NUFFIELD HEALTH, CHELTENHAM HOSPITAL",73,0,52,23,10,2,0
2024-04-01,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,NVC22,WINFIELD HOSPITAL,893,0,195,1,0,0,0
2024-04-01,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,74529,0,24695,2738,379,3,0
2024-04-01,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,B9M3W,SPAMEDICA SOUTHAMPTON,252,0,3,0,0,0,0
2024-04-01,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,GEC01,RAPID INVESTIGATION SERVICE,151,0,0,0,0,0,0
2024-04-01,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,L4R3R,NEWMEDICA - HAMPSHIRE,477,0,6,0,0,0,0
2024-04-01,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,NT214,"NUFFIELD HEALTH, WESSEX HOSPITAL",489,0,241,6,1,0,0
2024-04-01,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,NT304,SPIRE SOUTHAMPTON HOSPITAL,981,0,205,5,1,0,0
2024-04-01,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,NT305,SPIRE PORTSMOUTH HOSPITAL,297,0,100,3,0,0,0
2024-04-01,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,NT418,HAMPSHIRE CLINIC,292,0,31,1,1,1,1
2024-04-01,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,NT433,SARUM ROAD HOSPITAL,371,0,159,4,2,0,0
2024-04-01,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,NTP11,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,10004,0,3730,259,38,3,0
2024-04-01,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,NTPAD,PRACTICE PLUS GROUP SURGICAL CENTRE - ST MARYS PORTSMOUTH,2282,0,103,0,0,0,0
2024-04-01,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,R1C,SOLENT NHS TRUST,215,0,1,0,0,0,0
2024-04-01,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,R1F,ISLE OF WIGHT NHS TRUST,15538,0,7198,381,23,1,0
2024-04-01,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,59485,0,22162,1816,66,15,0
2024-04-01,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,61146,0,27612,3903,806,128,12
2024-04-01,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,52582,0,22585,2009,306,10,0
2024-04-01,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,RW1,SOUTHERN HEALTH NHS FOUNDATION TRUST,3838,0,149,0,0,0,0
2024-04-01,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,NT405,BISHOPS WOOD HOSPITAL,442,0,60,2,1,1,0
2024-04-01,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,NT411,CLEMENTINE CHURCHILL HOSPITAL,2113,0,10,0,0,0,0
2024-04-01,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,103067,0,52723,4193,971,94,0
2024-04-01,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,8298,0,2686,84,5,0,0
2024-04-01,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,29080,0,13817,492,7,0,0
2024-04-01,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,RKL,WEST LONDON NHS TRUST,2124,0,10,0,0,0,0
2024-04-01,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,RPY,THE ROYAL MARSDEN NHS FOUNDATION TRUST,1887,0,113,4,3,1,0
2024-04-01,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,60790,0,23061,1694,302,37,0
2024-04-01,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,99890,0,43201,3440,656,50,0
2024-04-01,QSL,NHS SOMERSET INTEGRATED CARE BOARD,NT238,"NUFFIELD HEALTH, TAUNTON HOSPITAL",306,0,205,9,1,0,0
2024-04-01,QSL,NHS SOMERSET INTEGRATED CARE BOARD,NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,3015,0,1141,162,18,0,0
2024-04-01,QSL,NHS SOMERSET INTEGRATED CARE BOARD,RH5,SOMERSET NHS FOUNDATION TRUST,54625,0,19362,1969,463,37,0
2024-04-01,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,ACG30,NEWMEDICA - WORKSOP - DUKERIES,52,0,2,0,0,0,0
2024-04-01,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,ADN,PRIMARY INTEGRATED COMMUNITY SERVICES LTD,2019,0,794,0,0,0,0
2024-04-01,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,B1A5K,NEWMEDICA - NOTTINGHAM,626,0,79,0,0,0,0
2024-04-01,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,G3O5P,SPAMEDICA NEWARK,241,0,1,0,0,0,0
